33.85,,,,0.87948,0.90338
33.9,,,,0.87949,0.90334
33.95,,,,0.8795,0.90329
34,,,,0.87951,0.90324
34.05,,,,0.87952,0.90319
34.1,,,,0.87953,0.90314
34.15,,,,0.87953,0.9031
34.2,,,,0.87954,0.90304
34.25,,,,0.87955,0.90299
34.3,,,,0.87955,0.90294
34.35,,,,0.87956,0.90289
34.4,,,,0.87956,0.90284
34.45,,,,0.87957,0.90278
34.5,,,,0.87957,0.90273
34.55,,,,0.87958,0.90268
34.6,,,,0.87958,0.90262
34.65,,,,0.87958,0.90256
34.7,,,,0.87959,0.90251
34.75,,,,0.87959,0.90245
34.8,,,,0.87959,0.90239
34.85,,,,0.87959,0.90233
34.9,,,,0.87959,0.90227
34.95,,,,0.87959,0.90222
35,,,,0.87959,0.90215
35.05,,,,0.87959,0.90209
35.1,,,,0.87959,0.90203
35.15,,,,0.87959,0.90197
35.2,,,,0.87959,0.90191
35.25,,,,0.87959,0.90184
35.3,,,,0.87959,0.90178
35.35,,,,0.87959,0.90172
35.4,,,,0.87958,0.90165
35.45,,,,0.87958,0.90158
35.5,,,,0.87958,0.90152
35.55,,,,0.87957,0.90145
35.6,,,,0.87957,0.90138
35.65,,,,0.87956,0.90132
35.7,,,,0.87956,0.90125
35.75,,,,0.87955,0.90118
35.8,,,,0.87955,0.90111
35.85,,,,0.87954,0.90104
35.9,,,,0.87953,0.90097
35.95,,,,0.87953,0.90089
36,,,,0.87952,0.90082
36.05,,,,0.87951,0.90075
36.1,,,,0.8795,0.90068
36.15,,,,0.8795,0.9006
36.2,,,,0.87949,0.90053
36.25,,,,0.87948,0.90045
36.3,,,,0.87947,0.90038
36.35,,,,0.87946,0.9003
36.4,,,,0.87945,0.90022
36.45,,,,0.87944,0.90015
36.5,,,,0.87942,0.90007
36.55,,,,0.87941,0.89999
36.6,,,,0.8794,0.89991
36.65,,,,0.87939,0.89983
36.7,,,,0.87938,0.89975
36.75,,,,0.87936,0.89967
36.8,,,,0.87935,0.89959
36.85,,,,0.87934,0.89951
36.9,,,,0.87932,0.89942
36.95,,,,0.87931,0.89934
37,,,,0.87929,0.89926
37.05,,,,0.87928,0.89917
37.1,,,,0.87926,0.89909
37.15,,,,0.87925,0.89901
37.2,,,,0.87923,0.89892
37.25,,,,0.87921,0.89883
37.3,,,,0.8792,0.89875
37.35,,,,0.87918,0.89866
37.4,,,,0.87916,0.89857
37.45,,,,0.87914,0.89849
37.5,,,,0.87912,0.8984
37.55,,,,0.87911,0.89831
37.6,,,,0.87909,0.89822
37.65,,,,0.87907,0.89813
37.7,,,,0.87905,0.89804
37.75,,,,0.87903,0.89795
37.8,,,,0.87901,0.89786
37.85,,,,0.87899,0.89776
37.9,,,,0.87896,0.89767
37.95,,,,0.87894,0.89758
38,,,,0.87892,0.89749
38.05,,,,0.8789,0.89739
38.1,,,,0.87888,0.8973
38.15,,,,0.87885,0.8972
38.2,,,,0.87883,0.89711
38.25,,,,0.87881,0.89701
38.3,,,,0.87878,0.89692
38.35,,,,0.87876,0.89682
38.4,,,,0.87873,0.89672
38.45,,,,0.87871,0.89663
38.5,,,,0.87868,0.89653
38.55,,,,0.87866,0.89643
38.6,,,,0.87863,0.89633
38.65,,,,0.87861,0.89623
38.7,,,,0.87858,0.89613
38.75,,,,0.87855,0.89603
38.8,,,,0.87852,0.89593
