98.8,0.52,0.05521,0.075355,0.20373,0.25169,0.40905,0.44865,0.49172
99,0.52,0.055227,0.075376,0.20377,0.25176,0.40935,0.44892,0.49185
99.2,0.52,0.055243,0.075397,0.20382,0.25182,0.40965,0.44919,0.49198
99.4,0.52,0.05526,0.075419,0.20387,0.25189,0.40996,0.44946,0.4921
99.6,0.52,0.055277,0.075441,0.20392,0.25196,0.41028,0.44973,0.49223
99.8,0.52,0.055295,0.075463,0.20397,0.25202,0.41059,0.45,0.49236
100,0.52,0.055312,0.075485,0.20402,0.25209,0.41091,0.45028,0.49249
100.2,0,0.05533,0.075507,0.20407,0.25216,0.41122,0.45055,0.49262
100.4,0,0.055346,0.075528,0.20412,0.25222,0.41152,0.45081,0.49273
100.6,0,0.055362,0.075549,0.20417,0.25229,0.41181,0.45105,0.49284
100.8,0,0.055378,0.07557,0.20421,0.25235,0.41209,0.45129,0.49294
101,0,0.055395,0.07559,0.20426,0.25241,0.41236,0.45152,0.49304
101.2,0,0.055411,0.075611,0.2043,0.25247,0.41262,0.45173,0.49313
101.4,0,0.055427,0.075631,0.20435,0.25253,0.41288,0.45194,0.49321
101.6,0,0.055443,0.075652,0.20439,0.25259,0.41312,0.45214,0.49328
101.8,0,0.055459,0.075672,0.20444,0.25265,0.41336,0.45233,0.49334
102,0,0.055475,0.075692,0.20448,0.25271,0.41359,0.4525,0.4934
102.2,0,0.055491,0.075713,0.20453,0.25277,0.41381,0.45267,0.49345
102.4,0,0.055507,0.075733,0.20457,0.25282,0.41402,0.45283,0.49349
102.6,0,0.055523,0.075753,0.20461,0.25288,0.41422,0.45298,0.49352
102.8,0,0.055539,0.075773,0.20465,0.25293,0.41441,0.45311,0.49355
103,0,0.055555,0.075793,0.20469,0.25298,0.41459,0.45324,0.49357
103.2,0,0.055571,0.075813,0.20474,0.25304,0.41477,0.45336,0.49358
103.4,0,0.055587,0.075833,0.20478,0.25309,0.41493,0.45346,0.49358
103.6,0,0.055603,0.075853,0.20482,0.25314,0.41509,0.45356,0.49358
103.8,0,0.055618,0.075873,0.20486,0.25319,0.41523,0.45364,0.49357
104,0,0.055634,0.075892,0.20489,0.25324,0.41537,0.45372,0.49355
104.2,0,0.05565,0.075912,0.20493,0.25328,0.4155,0.45378,0.49352
104.4,0,0.055665,0.075932,0.20497,0.25333,0.41562,0.45384,0.49348
104.6,0,0.055681,0.075951,0.20501,0.25338,0.41573,0.45388,0.49344
104.8,0,0.055697,0.07597,0.20505,0.25342,0.41583,0.45391,0.49339
105,0,0.055712,0.07599,0.20508,0.25347,0.41591,0.45394,0.49333
105.2,0,0.055728,0.076009,0.20512,0.25351,0.416,0.45395,0.49326
105.4,0,0.055743,0.076028,0.20515,0.25355,0.41607,0.45395,0.49319
105.6,0,0.055758,0.076047,0.20519,0.25359,0.41613,0.45394,0.49311
105.8,0,0.055774,0.076066,0.20522,0.25363,0.41618,0.45392,0.49302
106,0,0.055789,0.076085,0.20526,0.25367,0.41622,0.45389,0.49292
106.2,0,0.055804,0.076104,0.20529,0.25371,0.41625,0.45385,0.49282
106.4,0,0.05582,0.076123,0.20532,0.25374,0.41628,0.4538,0.49271
106.6,0,0.055835,0.076142,0.20535,0.25378,0.41629,0.45374,0.49259
106.8,0,0.05585,0.076161,0.20538,0.25382,0.41629,0.45367,0.49247
107,0,0.055865,0.076179,0.20542,0.25385,0.41629,0.45359,0.49233
107.2,0,0.05588,0.076198,0.20545,0.25388,0.41627,0.45349,0.49219
107.4,0,0.055895,0.076216,0.20547,0.25391,0.41625,0.45339,0.49204
107.6,0,0.05591,0.076235,0.2055,0.25395,0.41621,0.45328,0.49189
107.8,0,0.055925,0.076253,0.20553,0.25397,0.41617,0.45315,0.49173
108,0,0.05594,0.076271,0.20556,0.254,0.41611,0.45302,0.49156
108.2,0,0.055955,0.076289,0.20559,0.25403,0.41605,0.45287,0.49138
108.4,0,0.055969,0.076307,0.20561,0.25406,0.41598,0.45272,0.4912
108.6,0,0.055984,0.076325,0.20564,0.25408,0.4159,0.45256,0.49101
108.8,0,0.055999,0.076343,0.20567,0.25411,0.4158,0.45238,0.49081
109,0,0.056013,0.076361,0.20569,0.25413,0.4157,0.4522,0.49061
109.2,0,0.056028,0.076378,0.20571,0.25415,0.41559,0.452,0.4904
109.4,0,0.056043,0.076396,0.20574,0.25417,0.41547,0.4518,0.49018
109.6,0,0.056057,0.076414,0.20576,0.25419,0.41534,0.45158,0.48996
109.8,0,0.056072,0.076431,0.20578,0.25421,0.4152,0.45136,0.48973
110,0,0.056086,0.076448,0.20581,0.25423,0.41506,0.45113,0.4895
110.2,0,0.0561,0.076466,0.20583,0.25425,0.4149,0.45088,0.48925
110.4,0,0.056115,0.076483,0.20585,0.25426,0.41473,0.45063,0.48901
110.6,0,0.056129,0.0765,0.20587,0.25428,0.41456,0.45037,0.48875
110.8,0,0.056143,0.076517,0.20589,0.25429,0.41437,0.45009,0.48849
111,0,0.056157,0.076534,0.20591,0.2543,0.41418,0.44981,0.48822
111.2,0,0.056171,0.076551,0.20592,0.25432,0.41397,0.44952,0.48795
111.4,0,0.056185,0.076567,0.20594,0.25433,0.41376,0.44922,0.48767
111.6,0,0.056199,0.076584,0.20596,0.25434,0.41354,0.44891,0.48739
111.8,0,0.056213,0.0766,0.20597,0.25434,0.41331,0.4486,0.4871
112,0,0.056227,0.076617,0.20599,0.25435,0.41307,0.44827,0.48681
112.2,0.52,0.056242,0.076634,0.206,0.25436,0.41282,0.44792,0.4865
112.4,0.52,0.056257,0.076653,0.20602,0.25436,0.41256,0.44757,0.48619
112.6,0.52,0.056274,0.076672,0.20604,0.25437,0.4123,0.44723,0.48587
112.8,0.52,0.05629,0.076692,0.20606,0.25438,0.41205,0.44688,0.48556
113,0.52,0.056308,0.076712,0.20608,0.2544,0.41181,0.44653,0.48525
113.2,0.52,0.056325,0.076733,0.2061,0.25441,0.41156,0.44619,0.48494
113.4,0.52,0.056344,0.076755,0.20612,0.25442,0.41132,0.44585,0.48463
113.6,0.52,0.056363,0.076777,0.20615,0.25444,0.41108,0.44551,0.48432
113.8,0.52,0.056382,0.0768,0.20617,0.25445,0.41085,0.44518,0.48401
114,0.52,0.056402,0.076824,0.2062,0.25447,0.41062,0.44484,0.4837
114.2,0.52,0.056422,0.076849,0.20623,0.25449,0.41039,0.44451,0.48339
114.4,0.52,0.056443,0.076874,0.20625,0.25451,0.41016,0.44418,0.48308
114.6,0.52,0.056465,0.0769,0.20628,0.25453,0.40994,0.44386,0.48277
114.8,0.52,0.056487,0.076926,0.20631,0.25456,0.40972,0.44353,0.48246
115,0.52,0.05651,0.076953,0.20635,0.25458,0.40951,0.44321,0.48216
115.2,0.52,0.056533,0.076981,0.20638,0.25461,0.4093,0.44288,0.48185
115.4,0.52,0.056557,0.07701,0.20641,0.25464,0.40909,0.44256,0.48154
115.6,0.52,0.056582,0.077039,0.20645,0.25467,0.40888,0.44224,0.48124
115.8,0.52,0.056607,0.077069,0.20649,0.2547,0.40868,0.44193,0.48093
116,0.52,0.056633,0.0771,0.20652,0.25473,0.40848,0.44161,0.48063
116.2,0.52,0.056659,0.077131,0.20656,0.25476,0.40828,0.4413,0.48032
116.4,0.52,0.056686,0.077164,0.2066,0.2548,0.40808,0.44099,0.48002
116.6,0.52,0.056713,0.077197,0.20664,0.25483,0.40789,0.44068,0.47971
116.8,0.52,0.056741,0.077231,0.20669,0.25487,0.4077,0.44037,0.47941
117,0.52,0.05677,0.077265,0.20673,0.25491,0.40752,0.44006,0.47911
117.2,0.52,0.0568,0.077301,0.20678,0.25495,0.40733,0.43976,0.4788
117.4,0.52,0.05683,0.077337,0.20682,0.25499,0.40715,0.43946,0.4785
117.6,0.52,0.05686,0.077374,0.20687,0.25503,0.40698,0.43915,0.4782
117.8,0.52,0.056892,0.077411,0.20692,0.25507,0.4068,0.43885,0.47789
118,0.52,0.056924,0.07745,0.20697,0.25512,0.40663,0.43856,0.47759
118.2,0.52,0.056957,0.077489,0.20702,0.25517,0.40646,0.43826,0.47729
118.4,0.52,0.05699,0.07753,0.20707,0.25522,0.4063,0.43796,0.47699
118.6,0.52,0.057024,0.077571,0.20713,0.25527,0.40613,0.43767,0.47669
118.8,0.52,0.057059,0.077613,0.20718,0.25532,0.40597,0.43738,0.47639
119,0.52,0.057094,0.077655,0.20724,0.25537,0.40581,0.43709,0.47608
119.2,0.52,0.057131,0.077699,0.2073,0.25543,0.40566,0.4368,0.47578
119.4,0.52,0.057168,0.077744,0.20736,0.25548,0.40551,0.43651,0.47548
119.6,0.52,0.057205,0.077789,0.20742,0.25554,0.40536,0.43622,0.47518
119.8,0.52,0.057244,0.077836,0.20748,0.2556,0.40521,0.43594,0.47488
120,0.52,0.057283,0.077883,0.20754,0.25566,0.40507,0.43565,0.47458
120.2,0.52,0.057323,0.077931,0.20761,0.25572,0.40492,0.43537,0.47428
120.4,0.52,0.057364,0.07798,0.20767,0.25578,0.40478,0.43509,0.47398
120.6,0.52,0.057405,0.07803,0.20774,0.25585,0.40465,0.43481,0.47368
120.8,0.52,0.057448,0.078081,0.20781,0.25592,0.40451,0.43453,0.47338
121,0.52,0.057491,0.078134,0.20788,0.25598,0.40438,0.43425,0.47308
121.2,0.52,0.057535,0.078187,0.20796,0.25605,0.40425,0.43398,0.47278
121.4,0.52,0.05758,0.078241,0.20803,0.25613,0.40413,0.4337,0.47248
121.6,0.52,0.057625,0.078296,0.2081,0.2562,0.404,0.43343,0.47218
121.8,0.52,0.057672,0.078352,0.20818,0.25627,0.40388,0.43315,0.47188
122,0.52,0.057719,0.078409,0.20826,0.25635,0.40376,0.43288,0.47158
122.2,0.52,0.057767,0.078467,0.20834,0.25643,0.40365,0.43261,0.47128
122.4,0.52,0.057816,0.078526,0.20842,0.25651,0.40353,0.43234,0.47098
122.6,0.52,0.057866,0.078587,0.2085,0.25659,0.40342,0.43207,0.47068
122.8,0.52,0.057917,0.078648,0.20859,0.25667,0.40331,0.4318,0.47038
123,0.52,0.057969,0.078711,0.20867,0.25676,0.40321,0.43154,0.47008
123.2,0.52,0.058022,0.078775,0.20876,0.25684,0.4031,0.43127,0.46978
123.4,0.52,0.058076,0.078839,0.20885,0.25693,0.403,0.43101,0.46948
123.6,0.52,0.05813,0.078905,0.20894,0.25702,0.4029,0.43074,0.46918
123.8,0.52,0.058186,0.078973,0.20904,0.25711,0.40281,0.43048,0.46888
124,0.52,0.058243,0.079041,0.20913,0.25721,0.40271,0.43022,0.46858
124.2,0.52,0.0583,0.079111,0.20923,0.2573,0.40262,0.42996,0.46828
124.4,0.52,0.058359,0.079182,0.20932,0.2574,0.40253,0.4297,0.46798
124.6,0.52,0.058419,0.079254,0.20942,0.2575,0.40244,0.42944,0.46768
124.8,0.52,0.05848,0.079327,0.20953,0.2576,0.40236,0.42918,0.46738
125,0.52,0.058541,0.079402,0.20963,0.2577,0.40228,0.42892,0.46708
125.2,0.52,0.058604,0.079477,0.20973,0.25781,0.4022,0.42866,0.46678
125.4,0.52,0.058668,0.079555,0.20984,0.25791,0.40212,0.42841,0.46648
125.6,0.52,0.058733,0.079633,0.20995,0.25802,0.40204,0.42815,0.46618
125.8,0.52,0.0588,0.079713,0.21006,0.25813,0.40197,0.4279,0.46587
126,0.52,0.058867,0.079794,0.21017,0.25825,0.4019,0.42765,0.46557
126.2,0.52,0.058935,0.079877,0.21029,0.25836,0.40183,0.42739,0.46527
126.4,0.52,0.059005,0.079961,0.2104,0.25848,0.40176,0.42714,0.46497
126.6,0.52,0.059076,0.080047,0.21052,0.2586,0.4017,0.42689,0.46467
126.8,0.52,0.059148,0.080134,0.21064,0.25872,0.40164,0.42664,0.46436
127,0.52,0.059221,0.080222,0.21077,0.25884,0.40158,0.42639,0.46406
127.2,0.52,0.059296,0.080312,0.21089,0.25896,0.40152,0.42614,0.46376
127.4,0.52,0.059372,0.080404,0.21102,0.25909,0.40147,0.42589,0.46345
127.6,0.52,0.059449,0.080497,0.21115,0.25922,0.40141,0.42564,0.46315
127.8,0.52,0.059527,0.080591,0.21128,0.25935,0.40136,0.42539,0.46285
128,0.52,0.059607,0.080687,0.21141,0.25948,0.40132,0.42514,0.46254
128.2,0.52,0.059688,0.080785,0.21154,0.25962,0.40127,0.4249,0.46224
128.4,0.52,0.05977,0.080884,0.21168,0.25976,0.40123,0.42465,0.46193
128.6,0.52,0.059854,0.080985,0.21182,0.2599,0.40119,0.4244,0.46163
128.8,0.52,0.059939,0.081088,0.21196,0.26004,0.40115,0.42416,0.46132
129,0.52,0.060026,0.081193,0.21211,0.26019,0.40111,0.42391,0.46101
129.2,0.52,0.060114,0.081299,0.21225,0.26033,0.40108,0.42367,0.46071
129.4,0.52,0.060204,0.081407,0.2124,0.26048,0.40104,0.42342,0.4604
129.6,0.52,0.060295,0.081516,0.21255,0.26063,0.40101,0.42318,0.46009
129.8,0.52,0.060387,0.081628,0.21271,0.26079,0.40099,0.42294,0.45979
130,0.52,0.060481,0.081741,0.21286,0.26094,0.40096,0.42269,0.45948
130.2,0.52,0.060577,0.081856,0.21302,0.2611,0.40094,0.42245,0.45917
130.4,0.52,0.060674,0.081973,0.21318,0.26127,0.40091,0.42221,0.45886
130.6,0.52,0.060773,0.082092,0.21334,0.26143,0.4009,0.42197,0.45855
130.8,0.52,0.060873,0.082213,0.21351,0.2616,0.40088,0.42172,0.45824
131,0.52,0.060975,0.082336,0.21368,0.26176,0.40086,0.42148,0.45793
131.2,0.52,0.061079,0.082461,0.21385,0.26194,0.40085,0.42124,0.45762
131.4,0.52,0.061185,0.082588,0.21402,0.26211,0.40084,0.421,0.45731
131.6,0.52,0.061292,0.082717,0.2142,0.26229,0.40083,0.42076,0.457
131.8,0.52,0.061401,0.082848,0.21438,0.26247,0.40083,0.42052,0.45668
132,0.52,0.061511,0.082982,0.21456,0.26265,0.40082,0.42028,0.45637
132.2,0.52,0.061624,0.083117,0.21475,0.26284,0.40082,0.42004,0.45606
132.4,0.52,0.061738,0.083255,0.21493,0.26302,0.40082,0.4198,0.45574
132.6,0.52,0.061855,0.083394,0.21512,0.26321,0.40083,0.41956,0.45543
132.8,0.52,0.061973,0.083536,0.21532,0.26341,0.40083,0.41932,0.45511
133,0.52,0.062093,0.083681,0.21551,0.26361,0.40084,0.41908,0.45479
133.2,0.52,0.062215,0.083828,0.21571,0.2638,0.40085,0.41884,0.45448
133.4,0.52,0.062339,0.083977,0.21591,0.26401,0.40086,0.4186,0.45416
133.6,0.52,0.062465,0.084128,0.21612,0.26421,0.40087,0.41836,0.45384
133.8,0.52,0.062593,0.084282,0.21633,0.26442,0.40089,0.41812,0.45352
134,0.52,0.062723,0.084438,0.21654,0.26463,0.40091,0.41788,0.4532
134.2,0.52,0.062855,0.084597,0.21675,0.26485,0.40093,0.41764,0.45288
134.4,0.52,0.06299,0.084759,0.21697,0.26507,0.40095,0.4174,0.45256
134.6,0.52,0.063126,0.084923,0.21719,0.26529,0.40098,0.41716,0.45224
134.8,0.52,0.063265,0.085089,0.21742,0.26551,0.401,0.41692,0.45192
135,0.52,0.063406,0.085259,0.21764,0.26574,0.40103,0.41668,0.4516
135.2,0,0.063543,0.085423,0.21787,0.26596,0.40107,0.41644,0.45128
135.4,0,0.063673,0.08558,0.21808,0.26618,0.40109,0.41621,0.45098
135.6,0,0.063802,0.085736,0.21829,0.26639,0.40111,0.41598,0.45068
135.8,0,0.063932,0.085892,0.2185,0.26659,0.40112,0.41576,0.4504
136,0,0.064061,0.086047,0.2187,0.2668,0.40113,0.41553,0.45011
136.2,0,0.06419,0.086202,0.21891,0.267,0.40113,0.41531,0.44984
136.4,0,0.064319,0.086356,0.21911,0.2672,0.40113,0.41508,0.44958
136.6,0,0.064447,0.08651,0.21931,0.26739,0.40112,0.41486,0.44932
136.8,0,0.064575,0.086663,0.21951,0.26758,0.4011,0.41464,0.44907
137,0,0.064703,0.086816,0.21971,0.26777,0.40108,0.41441,0.44882
137.2,0,0.064831,0.086969,0.2199,0.26796,0.40105,0.41419,0.44859
137.4,0,0.064958,0.087121,0.22009,0.26814,0.40102,0.41397,0.44836
137.6,0,0.065085,0.087272,0.22028,0.26832,0.40098,0.41376,0.44814
137.8,0,0.065212,0.087423,0.22047,0.2685,0.40094,0.41354,0.44793
138,0,0.065339,0.087574,0.22065,0.26867,0.40089,0.41332,0.44773
138.2,0,0.065465,0.087724,0.22083,0.26884,0.40083,0.41311,0.44753
138.4,0,0.065591,0.087874,0.22101,0.26901,0.40077,0.4129,0.44735
138.6,0,0.065716,0.088023,0.22119,0.26918,0.40071,0.41269,0.44717
138.8,0,0.065842,0.088171,0.22137,0.26934,0.40064,0.41248,0.447
139,0,0.065967,0.088319,0.22154,0.26949,0.40056,0.41227,0.44684
139.2,0,0.066091,0.088467,0.22171,0.26965,0.40048,0.41207,0.44668
139.4,0,0.066216,0.088614,0.22188,0.2698,0.40039,0.41186,0.44654
139.6,0,0.06634,0.08876,0.22204,0.26994,0.40029,0.41166,0.4464
139.8,0,0.066464,0.088906,0.22221,0.27009,0.40019,0.41146,0.44628
140,0,0.066587,0.089052,0.22237,0.27023,0.40009,0.41126,0.44616
140.2,0,0.06671,0.089197,0.22252,0.27037,0.39998,0.41107,0.44605
140.4,0,0.066833,0.089341,0.22268,0.2705,0.39986,0.41087,0.44595
140.6,0,0.066955,0.089485,0.22283,0.27063,0.39974,0.41068,0.44585
140.8,0,0.067078,0.089628,0.22298,0.27076,0.39962,0.41049,0.44577
141,0,0.067199,0.08977,0.22313,0.27088,0.39948,0.4103,0.4457
141.2,0,0.067321,0.089912,0.22328,0.271,0.39935,0.41012,0.44563
141.4,0,0.067442,0.090054,0.22342,0.27111,0.39921,0.40994,0.44558
141.6,0,0.067563,0.090195,0.22356,0.27123,0.39906,0.40976,0.44553
141.8,0,0.067683,0.090335,0.2237,0.27133,0.39891,0.40958,0.44549
142,0,0.067803,0.090475,0.22383,0.27144,0.39875,0.40941,0.44546
142.2,0,0.067923,0.090614,0.22396,0.27154,0.39859,0.40923,0.44544
142.4,0,0.068042,0.090752,0.22409,0.27164,0.39842,0.40906,0.44543
142.6,0,0.068161,0.09089,0.22422,0.27173,0.39824,0.4089,0.44542
142.8,0,0.06828,0.091027,0.22434,0.27182,0.39807,0.40873,0.44543
143,0,0.068398,0.091164,0.22446,0.27191,0.39788,0.40857,0.44545
143.2,0,0.068516,0.0913,0.22458,0.27199,0.3977,0.40841,0.44547
143.4,0,0.068633,0.091435,0.2247,0.27207,0.39751,0.40826,0.4455
143.6,0,0.068751,0.09157,0.22481,0.27215,0.39731,0.4081,0.44555
143.8,0,0.068867,0.091704,0.22492,0.27222,0.39711,0.40795,0.4456
144,0,0.068984,0.091838,0.22503,0.27229,0.3969,0.40781,0.44566
144.2,0,0.0691,0.09197,0.22513,0.27235,0.39669,0.40766,0.44573
144.4,0,0.069215,0.092102,0.22523,0.27241,0.39647,0.40752,0.44581
144.6,0,0.069331,0.092234,0.22533,0.27247,0.39625,0.40739,0.44589
144.8,0,0.069445,0.092365,0.22543,0.27252,0.39603,0.40725,0.44599
145,0,0.06956,0.092495,0.22552,0.27257,0.3958,0.40712,0.44609
145.2,0,0.069674,0.092624,0.22561,0.27261,0.39557,0.40699,0.44621
145.4,0,0.069787,0.092753,0.2257,0.27266,0.39533,0.40687,0.44633
145.6,0,0.069901,0.092881,0.22578,0.27269,0.39509,0.40675,0.44646
145.8,0,0.070013,0.093009,0.22586,0.27273,0.39484,0.40663,0.4466
146,0,0.070126,0.093135,0.22594,0.27276,0.39459,0.40652,0.44675
146.2,0,0.070238,0.093261,0.22602,0.27278,0.39434,0.40641,0.4469
146.4,0,0.070349,0.093387,0.22609,0.27281,0.39408,0.4063,0.44707
146.6,0,0.07046,0.093511,0.22616,0.27283,0.39382,0.4062,0.44724
146.8,0,0.070571,0.093635,0.22623,0.27284,0.39356,0.4061,0.44742
147,0,0.070681,0.093758,0.22629,0.27285,0.39329,0.406,0.44761
147.2,0,0.070791,0.093881,0.22635,0.27286,0.39301,0.40591,0.44781
147.4,0,0.070901,0.094003,0.22641,0.27286,0.39274,0.40582,0.44802
147.6,0,0.071009,0.094124,0.22646,0.27286,0.39246,0.40573,0.44823
147.8,0,0.071118,0.094244,0.22651,0.27286,0.39217,0.40565,0.44845
148,0,0.071226,0.094363,0.22656,0.27285,0.39189,0.40557,0.44869
148.2,0,0.071334,0.094482,0.22661,0.27284,0.3916,0.4055,0.44892
148.4,0,0.071441,0.0946,0.22665,0.27282,0.3913,0.40543,0.44917
148.6,0,0.071548,0.094717,0.22669,0.2728,0.39101,0.40536,0.44942
148.8,0,0.071654,0.094834,0.22673,0.27278,0.39071,0.40529,0.44969
149,0,0.07176,0.09495,0.22676,0.27275,0.39041,0.40524,0.44995
149.2,0,0.071865,0.095065,0.22679,0.27272,0.3901,0.40518,0.45023
149.4,0,0.07197,0.095179,0.22682,0.27268,0.38979,0.40513,0.45052
149.6,0,0.072075,0.095292,0.22685,0.27264,0.38948,0.40508,0.45081
149.8,0,0.072179,0.095405,0.22687,0.2726,0.38917,0.40504,0.4511
150,0,0.072282,0.095517,0.22689,0.27255,0.38885,0.405,0.45141
150.2,0,0.072385,0.095628,0.2269,0.2725,0.38853,0.40496,0.45172
150.4,0,0.072488,0.095739,0.22692,0.27245,0.38821,0.40493,0.45204
150.6,0,0.07259,0.095848,0.22692,0.27239,0.38789,0.4049,0.45237
150.8,0,0.072691,0.095957,0.22693,0.27233,0.38756,0.40487,0.4527
151,0,0.072792,0.096065,0.22693,0.27226,0.38723,0.40485,0.45304
151.2,0,0.072893,0.096172,0.22694,0.27219,0.3869,0.40484,0.45338
151.4,0,0.072993,0.096278,0.22693,0.27212,0.38657,0.40483,0.45373
151.6,0,0.073093,0.096384,0.22693,0.27204,0.38624,0.40482,0.45409
151.8,0,0.073192,0.096488,0.22692,0.27196,0.3859,0.40481,0.45445
152,0,0.073291,0.096592,0.22691,0.27188,0.38556,0.40481,0.45482
152.2,0,0.073389,0.096695,0.22689,0.27179,0.38522,0.40481,0.4552
152.4,0,0.073487,0.096798,0.22687,0.2717,0.38488,0.40482,0.45558
152.6,0,0.073584,0.096899,0.22685,0.27161,0.38454,0.40483,0.45597
152.8,0,0.07368,0.097,0.22683,0.27151,0.3842,0.40485,0.45636
153,0,0.073777,0.097099,0.2268,0.2714,0.38385,0.40487,0.45675
153.2,0,0.073872,0.097198,0.22677,0.2713,0.3835,0.40489,0.45716
153.4,0,0.073967,0.097296,0.22674,0.27119,0.38316,0.40492,0.45756
153.6,0,0.074062,0.097393,0.22671,0.27107,0.38281,0.40495,0.45797
153.8,0,0.074156,0.09749,0.22667,0.27096,0.38246,0.40498,0.45839
154,0,0.07425,0.097585,0.22662,0.27084,0.38211,0.40502,0.45881
154.2,0,0.074343,0.09768,0.22658,0.27071,0.38176,0.40506,0.45924
154.4,0,0.074435,0.097774,0.22653,0.27059,0.3814,0.40511,0.45967
154.6,0,0.074527,0.097866,0.22648,0.27045,0.38105,0.40516,0.4601
154.8,0,0.074619,0.097958,0.22643,0.27032,0.3807,0.40521,0.46054
155,0,0.07471,0.09805,0.22637,0.27018,0.38035,0.40527,0.46098
155.2,0,0.0748,0.09814,0.22631,0.27004,0.37999,0.40533,0.46142
155.4,0,0.07489,0.098229,0.22625,0.2699,0.37964,0.4054,0.46187
155.6,0,0.074979,0.098318,0.22618,0.26975,0.37928,0.40547,0.46232
155.8,0,0.075068,0.098405,0.22611,0.2696,0.37893,0.40554,0.46277
156,0,0.075156,0.098492,0.22604,0.26944,0.37857,0.40562,0.46323
156.2,0,0.075244,0.098578,0.22597,0.26928,0.37822,0.4057,0.46369
156.4,0,0.075331,0.098663,0.22589,0.26912,0.37787,0.40578,0.46416
156.6,0,0.075418,0.098747,0.22581,0.26896,0.37751,0.40587,0.46462
156.8,0,0.075504,0.09883,0.22573,0.26879,0.37716,0.40596,0.46509
157,0,0.075589,0.098912,0.22564,0.26862,0.37681,0.40606,0.46556
157.2,0,0.075674,0.098993,0.22555,0.26844,0.37645,0.40616,0.46603
157.4,0,0.075759,0.099074,0.22546,0.26826,0.3761,0.40626,0.4665
157.6,0,0.075842,0.099153,0.22536,0.26808,0.37575,0.40636,0.46698
157.8,0,0.075926,0.099232,0.22527,0.2679,0.3754,0.40647,0.46746
158,0,0.076008,0.09931,0.22517,0.26771,0.37505,0.40659,0.46794
158.2,0,0.07609,0.099386,0.22506,0.26752,0.3747,0.4067,0.46841
158.4,0,0.076172,0.099462,0.22496,0.26733,0.37436,0.40682,0.4689
158.6,0,0.076253,0.099537,0.22485,0.26713,0.37401,0.40695,0.46938
158.8,0,0.076333,0.099611,0.22474,0.26693,0.37367,0.40707,0.46986
159,0,0.076413,0.099684,0.22462,0.26673,0.37332,0.4072,0.47034
159.2,0,0.076492,0.099756,0.2245,0.26652,0.37298,0.40733,0.47082
159.4,0,0.076571,0.099827,0.22438,0.26632,0.37264,0.40747,0.47131
159.6,0,0.076649,0.099897,0.22426,0.2661,0.3723,0.40761,0.47179
159.8,0,0.076726,0.099966,0.22414,0.26589,0.37197,0.40775,0.47227
160,0,0.076803,0.10003,0.22401,0.26567,0.37163,0.4079,0.47276
160.2,0,0.076879,0.1001,0.22388,0.26545,0.3713,0.40805,0.47324
160.4,0,0.076955,0.10017,0.22374,0.26523,0.37097,0.4082,0.47372
160.6,0,0.07703,0.10023,0.22361,0.26501,0.37064,0.40835,0.4742
160.8,0,0.077105,0.1003,0.22347,0.26478,0.37031,0.40851,0.47468
161,0,0.077179,0.10036,0.22333,0.26455,0.36999,0.40867,0.47516
161.2,0,0.077252,0.10042,0.22318,0.26432,0.36967,0.40883,0.47564
161.4,0,0.077325,0.10049,0.22303,0.26408,0.36935,0.409,0.47611
161.6,0,0.077397,0.10055,0.22289,0.26384,0.36903,0.40917,0.47659
161.8,0,0.077468,0.10061,0.22273,0.2636,0.36871,0.40934,0.47706
162,0,0.077539,0.10066,0.22258,0.26336,0.3684,0.40951,0.47753
162.2,0,0.077609,0.10072,0.22242,0.26311,0.36809,0.40969,0.478
162.4,0,0.077679,0.10078,0.22226,0.26286,0.36779,0.40987,0.47847
162.6,0,0.077748,0.10084,0.2221,0.26261,0.36748,0.41005,0.47893
162.8,0,0.077817,0.10089,0.22194,0.26236,0.36718,0.41023,0.47939
163,0,0.077884,0.10094,0.22177,0.26211,0.36689,0.41042,0.47985
163.2,0,0.077952,0.101,0.2216,0.26185,0.36659,0.41061,0.4803
163.4,0,0.078018,0.10105,0.22143,0.26159,0.3663,0.4108,0.48076
163.6,0,0.078084,0.1011,0.22125,0.26133,0.36601,0.41099,0.4812
163.8,0,0.07815,0.10115,0.22108,0.26107,0.36573,0.41119,0.48165
164,0,0.078214,0.1012,0.2209,0.2608,0.36545,0.41138,0.48209
164.2,0,0.078278,0.10125,0.22072,0.26053,0.36517,0.41158,0.48253
164.4,0,0.078342,0.10129,0.22053,0.26026,0.3649,0.41178,0.48296
164.6,0,0.078405,0.10134,0.22035,0.25999,0.36462,0.41199,0.4834
164.8,0,0.078467,0.10138,0.22016,0.25972,0.36436,0.41219,0.48382
165,0,0.078528,0.10143,0.21997,0.25944,0.3641,0.4124,0.48424
165.2,0,0.078589,0.10147,0.21977,0.25916,0.36384,0.41261,0.48466
165.4,0,0.07865,0.10151,0.21958,0.25888,0.36358,0.41282,0.48507
165.6,0,0.078709,0.10155,0.21938,0.2586,0.36333,0.41303,0.48548
165.8,0,0.078768,0.10159,0.21918,0.25832,0.36308,0.41324,0.48588
166,0,0.078827,0.10163,0.21898,0.25803,0.36284,0.41346,0.48628
166.2,0,0.078884,0.10167,0.21878,0.25775,0.3626,0.41367,0.48668
166.4,0,0.078941,0.10171,0.21857,0.25746,0.36237,0.41389,0.48706
